29.64	-0.00469
29.66	-0.00463
29.68	-0.00456
29.7	-0.0045
29.72	-0.00444
29.74	-0.00437
29.76	-0.00431
29.78	-0.00425
29.8	-0.00418
29.82	-0.00412
29.84	-0.00406
29.86	-0.00399
29.88	-0.00393
29.9	-0.00387
29.92	-0.0038
29.94	-0.00374
29.96	-0.00368
29.98	-0.00361
30	-0.00355
30.02	-0.00349
30.04	-0.00342
30.06	-0.00336
30.08	-0.0033
30.1	-0.00323
30.12	-0.00317
30.14	-0.00311
30.16	-0.00304
30.18	-0.00298
30.2	-0.00292
30.22	-0.00285
30.24	-0.00279
30.26	-0.00273
30.28	-0.00266
30.3	-0.0026
30.32	-0.00254
30.34	-0.00247
30.36	-0.00241
30.38	-0.00235
30.4	-0.00228
30.42	-0.00222
30.44	-0.00216
30.46	-0.00209
30.48	-0.00203
30.5	-0.00197
30.52	-0.0019
30.54	-0.00184
30.56	-0.00178
30.58	-0.00171
30.6	-0.00165
30.62	-0.00158
30.64	-0.00152
30.66	-0.00146
30.68	-0.00139
30.7	-0.00133
30.72	-0.00127
30.74	-0.0012
30.76	-0.00114
30.78	-0.00108
30.8	-0.00101
30.82	-0.00095
30.84	-0.00089
30.86	-0.00082
30.88	-0.00076
30.9	-0.0007
30.92	-0.00063
30.94	-0.00057
30.96	-0.00051
30.98	-0.00044
31	-0.00038
31.02	-0.00032
31.04	-0.00025
31.06	-0.00019
31.08	-0.00013
31.1	-0.00006
31.12	0
