17.32,0.00113
17.34,-0.0025
17.36,-0.00897
17.38,-0.00522
17.4,0.00122
17.42,-0.00084
17.44,0.00239
17.46,0.00163
17.48,3e-05
17.5,-0.00072
17.52,0.0045
17.54,0.00518
17.56,0.00339
17.58,0.00613
17.6,0.00895
17.62,0.00425
17.64,0.00541
17.66,0.00403
17.68,0.00483
17.7,0.00409
17.72,0.00106
17.74,0.00272
17.76,0.00468
17.78,0.00134
17.8,0.0152
17.82,0.0177
17.84,0.00359
17.86,0.0054
17.88,0.00022
17.9,-0.00518
17.92,-0.00292
17.94,0.00403
17.96,0.00264
17.98,-0.00024
18,-0.00862
18.02,-0.00567
18.04,0.00357
18.06,0.00096
18.08,-0.0102
18.1,-0.00863
18.12,-0.0104
18.14,-0.00766
18.16,-0.0156
18.18,-0.0131
18.2,-0.013
18.22,-0.00907
18.24,-0.00686
